title,issue,issue_normalized,link,download_links,release_converted,group,origin,language,source
Magic Disk 64,Magic Disk 64 94 03 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-03_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 04 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-04_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 04 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-04_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 05 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-05_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 05 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-05_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 06 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-06_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 06 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-06_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 07 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-07_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 07 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-07_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 08 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-08_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 08 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-08_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 09 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-09_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 09 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-09_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 10 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-10_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 10 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-10_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 11 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-11_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 11 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-11_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 12 (1994)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_94-12_1994_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 94 12 (1994)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_94-12_1994_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 01 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-01_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 01 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-01_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 02 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-02_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 02 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-02_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 03 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-03_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 03 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-03_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 04 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-04_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 04 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-04_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 05 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-05_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 05 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-05_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 06 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-06_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 06 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-06_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 08 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-08_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 08 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-08_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 09 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-09_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 09 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-09_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 10 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-10_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 10 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-10_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 11 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-11_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 11 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-11_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 12 (1995)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_95-12_1995_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 95 12 (1995)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_95-12_1995_-_de_Side_B,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 96 01 (1996)( )(de)(Side A),,https://archive.org/details/Magic_Disk_64_96-01_1996_-_de_Side_A,,,,Germany,German,Internet Archive
Magic Disk 64,Magic Disk 64 96 01 (1996)( )(de)(Side B),,https://archive.org/details/Magic_Disk_64_96-01_1996_-_de_Side_B,,,,Germany,German,Internet Archive
Mail Madness,Mail Madness! #01 (19xx)( )(Side A),Mail Madness No.1,https://archive.org/details/Mail_Madness_01_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #02 (19xx)( )(Side A),Mail Madness No.2,https://archive.org/details/Mail_Madness_02_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #03 (19xx)( )(Side A),Mail Madness No.3,https://archive.org/details/Mail_Madness_03_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #04 (19xx)( )(Side A),Mail Madness No.4,https://archive.org/details/Mail_Madness_04_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #05 (19xx)( )(Side A),Mail Madness No.5,https://archive.org/details/Mail_Madness_05_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #06 (19xx)( )(Side A),Mail Madness No.6,https://archive.org/details/Mail_Madness_06_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #07 (19xx)( )(Side A),Mail Madness No.7,https://archive.org/details/Mail_Madness_07_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #08 (19xx)( )(Side A),Mail Madness No.8,https://archive.org/details/Mail_Madness_08_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #09 (19xx)( )(Side A),Mail Madness No.9,https://archive.org/details/Mail_Madness_09_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #10 & #11 (19xx)( )(Side A),Mail Madness No.10,https://archive.org/details/Mail_Madness_10_11_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #13 (19xx)( )(Side A),Mail Madness No.13,https://archive.org/details/Mail_Madness_13_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #14 (19xx)( )(Side A),Mail Madness No.14,https://archive.org/details/Mail_Madness_14_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #17 (19xx)( )(Side A),Mail Madness No.17,https://archive.org/details/Mail_Madness_17_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #19 (19xx)( )(Side A),Mail Madness No.19,https://archive.org/details/Mail_Madness_19_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #20&21 (1999)( )(Side A),Mail Madness No.20-No.21,https://archive.org/details/Mail_Madness_2021_1999_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #22 (19xx)( )(Side A),Mail Madness No.22,https://archive.org/details/Mail_Madness_22_19xx_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #27 (2000)( )(Side C),Mail Madness No.27,https://archive.org/details/Mail_Madness_27_2000_-_Side_C,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #28 (200x)( )(Side A),Mail Madness No.28,https://archive.org/details/Mail_Madness_28_200x_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #29 (200x)( )(Side A),Mail Madness No.29,https://archive.org/details/Mail_Madness_29_200x_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #30 (200x)( )(Side A),Mail Madness No.30,https://archive.org/details/Mail_Madness_30_200x_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #31 (2001)( )(Side A),Mail Madness No.31,https://archive.org/details/Mail_Madness_31_2001_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #32 (2001)( )(Side A),Mail Madness No.32,https://archive.org/details/Mail_Madness_32_2001_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #33 (2001)( )(Side A),Mail Madness No.33,https://archive.org/details/Mail_Madness_33_2001_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #34 (2001 10 28)( )(Side A),Mail Madness No.34,https://archive.org/details/Mail_Madness_34_2001-10-28_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #35 (2002)( )(Side A),Mail Madness No.35,https://archive.org/details/Mail_Madness_35_2002_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #36 (2002 01 03)(Telenova)(Side A),Mail Madness No.36,https://archive.org/details/Mail_Madness_36_2002-01-03_Telenova_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #37 (2002 01 27)(Telenova)(Side A),Mail Madness No.37,https://archive.org/details/Mail_Madness_37_2002-01-27_Telenova_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #38 (2002 03 25)( )(Side A),Mail Madness No.38,https://archive.org/details/Mail_Madness_38_2002-03-25_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #39 (2002 03 25)(Telenova)(Side A),Mail Madness No.39,https://archive.org/details/Mail_Madness_39_2002-03-25_Telenova_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #40 (2002 04 28)(Telenova)(de)(Side A),Mail Madness No.40,https://archive.org/details/Mail_Madness_40_2002-04-28_Telenova_de_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #40 (2002 04 28)(Telenova)(Side A),Mail Madness No.40,https://archive.org/details/Mail_Madness_40_2002-04-28_Telenova_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #41 (2002)(Telenova)(Side A),Mail Madness No.31,https://archive.org/details/Mail_Madness_41_2002_Telenova_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #42 (2002)(Telenova)(Side A),Mail Madness No.42,https://archive.org/details/Mail_Madness_42_2002_Telenova_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #43 (2002)(Telenova)(Side A),Mail Madness No.43,https://archive.org/details/Mail_Madness_43_2002_Telenova_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #44 (2002)( ),Mail Madness No.44,https://archive.org/details/Mail_Madness_44_2002_-,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #45 (200x)( )(Side A),Mail Madness No.45,https://archive.org/details/Mail_Madness_45_200x_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #46 (200x)( ),Mail Madness No.46,https://archive.org/details/Mail_Madness_46_200x_-,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #47 (200x)( )(Side A),Mail Madness No.47,https://archive.org/details/Mail_Madness_47_200x_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #48 (200x)( )(Side A),Mail Madness No.48,https://archive.org/details/Mail_Madness_48_200x_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #49 (200x)( )(Side A),Mail Madness No.49,https://archive.org/details/Mail_Madness_49_200x_-_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #50 (200x)(Raiders of the Lost Empire)(Side A),Mail Madness No.50,https://archive.org/details/Mail_Madness_50_200x_Raiders_of_the_Lost_Empire_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #51 (2003)(Raiders of the Lost Empire)(Side A),Mail Madness No.51,https://archive.org/details/Mail_Madness_51_2003_Raiders_of_the_Lost_Empire_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #52 (2003 08 10)(Raiders of the Lost Empire),Mail Madness No.52,https://archive.org/details/Mail_Madness_52_2003-08-10_Raiders_of_the_Lost_Empire,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #53 (2003)(Raiders of the Lost Empire)(Side A),Mail Madness No.53,https://archive.org/details/Mail_Madness_53_2003_Raiders_of_the_Lost_Empire_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #54 (2007 01 23)(Raiders of the Lost Empire)(Side A),Mail Madness No.54,https://archive.org/details/Mail_Madness_54_2007-01-23_Raiders_of_the_Lost_Empire_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #55 (2007 03 21)(Raiders of the Lost Empire)(Side A),Mail Madness No.55,https://archive.org/details/Mail_Madness_55_2007-03-21_Raiders_of_the_Lost_Empire_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #56 (2007 06 04)(Raiders of the Lost Empire)(Side A),Mail Madness No.56,https://archive.org/details/Mail_Madness_56_2007-06-04_Raiders_of_the_Lost_Empire_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #57 (2007 08 08)(Raiders of the Lost Empire)(Side A),Mail Madness No.57,https://archive.org/details/Mail_Madness_57_2007-08-08_Raiders_of_the_Lost_Empire_Side_A,,,,Germany,English; German,Internet Archive
Mail Madness,Mail Madness! #58 (2007 10)(Raiders of the Lost Empire),Mail Madness No.58,https://archive.org/details/Mail_Madness_58_2007-10_Raiders_of_the_Lost_Empire,,,,Germany,English; German,Internet Archive
Mini-Mag,Mini Mag #05 (2013 03 27)(Crank)(Side A),Mini-Mag No.5,https://archive.org/details/Mini-Mag_05_2013-03-27_Crank_Side_A,,,,,English; German,Internet Archive
Mini-Mag,Mini Mag #06 (2013 07 16)(Crank)(Side A),Mini-Mag No.6,https://archive.org/details/Mini-Mag_06_2013-07-16_Crank_Side_A,,,,,English; German,Internet Archive
Mini-Mag,Mini Mag #07 (2013 10 17)(Crank)(Side A),Mini-Mag No.7,https://archive.org/details/Mini-Mag_07_2013-10-17_Crank_Side_A,,,,,English; German,Internet Archive
Mini-Mag,Mini Mag #08 (2014 02 02)(Crank)(Side A),Mini-Mag No.8,https://archive.org/details/Mini-Mag_08_2014-02-02_Crank_Side_A,,,,,English; German,Internet Archive
Mini-Mag,Mini Mag #09 (2014 06)(Crank)(Side A),Mini-Mag No.9,https://archive.org/details/Mini-Mag_09_2014-06_Crank_Side_A,,,,,English; German,Internet Archive
Power Disk 64,Power Disk 64 95 02 (1995)(Lagune)(de)(Side B),Power Disk 64 2-95,https://archive.org/details/Power_Disk_64_95-02_1995_Lagune_de_Side_B,,,,,English; German,Internet Archive
Power Disk 64,Power Disk 64 96 01 (1996)(Lagune)(de)(Side A),Power Disk 64 1-96,https://archive.org/details/Power_Disk_64_96-01_1996_Lagune_de_Side_A,,,,,English; German,Internet Archive
Power Disk 64,Power Disk 64 96 02 (1996)(Lagune)(de)(Side A),Power Disk 64 2-96,https://archive.org/details/Power_Disk_64_96-02_1996_Lagune_de_Side_A,,,,,English; German,Internet Archive
Power Disk 64,Power Disk 64 97 01 (1997 05)(Lagune)(de)(Side A),Power Disk 64 1-97,https://archive.org/details/Power_Disk_64_97-01_1997-05_Lagune_de_Side_A,,,,,English; German,Internet Archive
Power Disk 64,Power Disk 64 97 02 (1997 09)(Lagune)(de)(Side A),Power Disk 64 2-97,https://archive.org/details/Power_Disk_64_97-02_1997-09_Lagune_de_Side_A,,,,,English; German,Internet Archive
Power Disk 64,Power Disk 64 98 02 (1998 07)(Lagune)(de)(Side A),Power Disk 64 2-98,https://archive.org/details/Power_Disk_64_98-02_1998-07_Lagune_de_Side_A,,,,,English; German,Internet Archive
Power Disk 64,Power Disk 64 98 04 (1998)(Lagune)(de)(Side A),Power Disk 64 4-98,https://archive.org/details/Power_Disk_64_98-04_1998_Lagune_de_Side_A,,,,,English; German,Internet Archive
Power Disk 64,Power Disk 64 99 01 (1999)(Lagune)(de),Power Disk 64 1-99,https://archive.org/details/Power_Disk_64_99-01_1999_Lagune_de,,,,,English; German,Internet Archive
Public,Public #2 (1991)(Stony Soft)(de)(Side A),Public No.2,https://archive.org/details/Public_2_1991_Stony_Soft_de_Side_A,,,,Germany,English; German,Internet Archive
Public,Public #3 (1991)(Stony Soft)(de)(Side A),Public No.3,https://archive.org/details/Public_3_1991_Stony_Soft_de_Side_A,,,,Germany,English; German,Internet Archive
Publication,Publication #01 (19xx)( )(de)(Side A),Publication No.1,https://archive.org/details/Publication_01_19xx_-_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #02 (1996)(High Tech)(de)(Side A),Publication No.2,https://archive.org/details/Publication_02_1996_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #03 (1996)(High Tech)(de)(Side A),Publication No.3,https://archive.org/details/Publication_03_1996_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #04 (19xx)(High Tech)(de)(Side A),Publication No.4,https://archive.org/details/Publication_04_19xx_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #05 (19xx)(High Tech)(de)(Side A),Publication No.5,https://archive.org/details/Publication_05_19xx_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #06 (19xx)(High Tech)(de)(Side A),Publication No.6,https://archive.org/details/Publication_06_19xx_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #07 (1996)(High Tech)(de)(Side A),Publication No.7,https://archive.org/details/Publication_07_1996_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #08 (1996)(High Tech)(de)(Side A),Publication No.8,https://archive.org/details/Publication_08_1996_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #09 (1996)(High Tech)(de)(Side A),Publication No.9,https://archive.org/details/Publication_09_1996_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #10 (1996)(High Tech)(de)(Side A),Publication No.10,https://archive.org/details/Publication_10_1996_High-Tech_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #11 (19xx)( )(de)(Side A),Publication No.11,https://archive.org/details/Publication_11_19xx_-_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #12 (19xx)(Civitas)(de)(Side A),Publication No.12,https://archive.org/details/Publication_12_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #13 (19xx)(Civitas)(de)(Side A),Publication No.13,https://archive.org/details/Publication_13_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #14 (19xx)(Civitas)(de)(Side A),Publication No.14,https://archive.org/details/Publication_14_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #15 (19xx)(Civitas)(de)(Side A),Publication No.15,https://archive.org/details/Publication_15_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #16 (19xx)(Civitas)(de)(Side A),Publication No.16,https://archive.org/details/Publication_16_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #17 (19xx)(Civitas)(de)(Side A),Publication No.17,https://archive.org/details/Publication_17_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #18 (19xx)(Civitas)(de)(Side A),Publication No.18,https://archive.org/details/Publication_18_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #19 (19xx)(Civitas)(de)(Side A),Publication No.19,https://archive.org/details/Publication_19_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #20 (19xx)(Civitas)(de)(Side A),Publication No.20,https://archive.org/details/Publication_20_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #21 (19xx)(Civitas)(de)(Side A),Publication No.21,https://archive.org/details/Publication_21_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #22 (19xx)(Civitas)(de),Publication No.22,https://archive.org/details/Publication_22_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #23 (19xx)(Civitas)(de),Publication No.23,https://archive.org/details/Publication_23_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #24 (19xx)(Civitas)(de),Publication No.24,https://archive.org/details/Publication_24_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #26 (1998)(Civitas)(de),Publication No.26,https://archive.org/details/Publication_26_1998_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #27 (19xx)(Civitas)(de),Publication No.27,https://archive.org/details/Publication_27_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #28 (1998 08)(Civitas)(de),Publication No.28,https://archive.org/details/Publication_28_1998-08_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #29 (19xx)(Civitas)(de),Publication No.29,https://archive.org/details/Publication_29_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #30 (19xx)(Civitas)(de),Publication No.30,https://archive.org/details/Publication_30_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #31 (19xx)(Civitas)(de),Publication No.31,https://archive.org/details/Publication_31_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #33 (19xx)(Civitas)(de),Publication No.33,https://archive.org/details/Publication_33_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #34 (19xx)(Civitas)(de),Publication No.34,https://archive.org/details/Publication_34_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #35 (19xx)(Civitas)(de),Publication No.35,https://archive.org/details/Publication_35_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #36 (19xx)(Civitas)(de),Publication No.36,https://archive.org/details/Publication_36_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #37 (19xx)(Civitas)(de),Publication No.37,https://archive.org/details/Publication_37_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #38 (19xx)(Civitas)(de),Publication No.38,https://archive.org/details/Publication_38_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #39 (19xx)(Civitas)(de),Publication No.39,https://archive.org/details/Publication_39_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #40 (19xx)(Civitas)(de),Publication No.40,https://archive.org/details/Publication_40_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #41 (19xx)(Civitas)(de),Publication No.41,https://archive.org/details/Publication_41_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #42 (19xx)(Civitas)(de),Publication No.42,https://archive.org/details/Publication_42_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #43 (19xx)(Civitas)(de),Publication No.43,https://archive.org/details/Publication_43_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #44 (19xx)(Civitas)(de),Publication No.44,https://archive.org/details/Publication_44_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #46 (2002 02 01)(Civitas)(de)(Side A),Publication No.46,https://archive.org/details/Publication_46_2002-02-01_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #47 (19xx)(Civitas)(de),Publication No.47,https://archive.org/details/Publication_47_19xx_Civitas_de,,,,,English; German,Internet Archive
Publication,Publication #48 (19xx)(Civitas)(de)(Side A),Publication No.48,https://archive.org/details/Publication_48_19xx_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #49 (2002 09 06)(Civitas)(de)(Side A),Publication No.49,https://archive.org/details/Publication_49_2002-09-06_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #50 (2003)(Civitas)(de)(Disk 1 of 2 Side A),Publication No.50,https://archive.org/details/Publication_50_2003_Civitas_de_Disk_1_of_2_Side_A,,,,,English; German,Internet Archive
Publication,Publication #50 (2003)(Civitas)(de)(Side A),Publication No.50,https://archive.org/details/Publication_50_2003_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #51 (2003)(Civitas)(de)(Side A),Publication No.51,https://archive.org/details/Publication_51_2003_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #52 (2004 03 04)(Civitas)(de)(Side A),Publication No.52,https://archive.org/details/Publication_52_2004-03-04_Civitas_de_Side_A,,,,,English; German,Internet Archive
Publication,Publication #53 (19xx)(Civitas)(Side A),Publication No.53,https://archive.org/details/Publication_53_19xx_Civitas_Side_A,,,,,English; German,Internet Archive
Publication,Publication #54 (2005 01 01)(Civitas)(Side A),Publication No.54,https://archive.org/details/Publication_54_2005-01-01_Civitas_Side_A,,,,,English; German,Internet Archive
Publication,Publication #56 (2005 08 14)(Civitas),Publication No.56,https://archive.org/details/Publication_56_2005-08-14_Civitas,,,,,English; German,Internet Archive
